# as_of_year	respondent_id	agency_name	agency_abbr	agency_code	loan_type_name	loan_type	property_type_name	property_type	loan_purpose_name	loan_purpose	owner_occupancy_name	owner_occupancy	loan_amount_000s	preapproval_name	preapproval	action_taken_name	action_taken	msamd_name	msamd	state_name	state_abbr	state_code	county_name	county_code	census_tract_number	applicant_ethnicity_name	applicant_ethnicity	co_applicant_ethnicity_name	co_applicant_ethnicity	applicant_race_name_1	applicant_race_1	applicant_race_name_2	applicant_race_2	applicant_race_name_3	applicant_race_3	applicant_race_name_4	applicant_race_4	applicant_race_name_5	applicant_race_5	co_applicant_race_name_1	co_applicant_race_1	co_applicant_race_name_2	co_applicant_race_2	co_applicant_race_name_3	co_applicant_race_3	co_applicant_race_name_4	co_applicant_race_4	co_applicant_race_name_5	co_applicant_race_5	applicant_sex_name	applicant_sex	co_applicant_sex_name	co_applicant_sex	applicant_income_000s	purchaser_type_name	purchaser_type	denial_reason_name_1	denial_reason_1	denial_reason_name_2	denial_reason_2	denial_reason_name_3	denial_reason_3	rate_spread	hoepa_status_name	hoepa_status	lien_status_name	lien_status	edit_status_name	edit_status	sequence_number	population	minority_population	hud_median_family_income	tract_to_msamd_income	number_of_owner_occupied_units	number_of_1_to_4_family_units	application_date_indicator	redlining_score
2017	0000034953	Federal Deposit Insurance Corporation	FDIC	3	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	178	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	69	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	7327200005	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	129	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Hispanic or Latino	1	Not Hispanic or Latino	2	White	5									White	5									Male	1	Female	2	49	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	26-1234082	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	280	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	Not Hispanic or Latino	2	White	5									White	5									Male	1	Female	2	104	Life insurance company, credit union, mortgage bank, or finance company	7								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	0000065082	National Credit Union Administration	NCUA	5	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	20	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	101	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	0000451965	Consumer Financial Protection Bureau	CFPB	9	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	138	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	42	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	84-1564935	Department of Housing and Urban Development	HUD	7	VA-guaranteed	3	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	160	Preapproval was requested	1	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	32	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	62-1494087	Department of Housing and Urban Development	HUD	7	VA-guaranteed	3	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	216	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.04	Not Hispanic or Latino	2	Not Hispanic or Latino	2	Black or African American	3									Black or African American	3									Male	1	Female	2	35	Life insurance company, credit union, mortgage bank, or finance company	7								Not a HOEPA loan	2	Secured by a first lien	1				4078	39.630001068115234	50500	70.93000030517578	1079	1580		0.0
2017	13-6131491	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	130	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	35	Ginnie Mae (GNMA)	2							01.67	Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	38-2750395	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	178	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	123	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	84-1347792	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	128	Preapproval was requested	1	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	27	Other type of purchaser	9							01.50	Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	0000451965	Consumer Financial Protection Bureau	CFPB	9	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	156	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	50	Fannie Mae (FNMA)	1								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	46-2077362	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	146	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	58	Life insurance company, credit union, mortgage bank, or finance company	7							01.78	Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	84-1564935	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	156	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	Not Hispanic or Latino	2	White	5									White	5									Female	2	Male	1	79	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	20-3702275	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	135	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	45	Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	86-0860478	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	154	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	Not Hispanic or Latino	2	Asian	2									Asian	2									Male	1	Female	2	34	Other type of purchaser	9							02.04	Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	75-2921540	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	118	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5		Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	32-0016270	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	236	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	Not Hispanic or Latino	2	White	5									White	5									Male	1	Female	2	85	Commercial bank, savings bank or savings association	6								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	23-2769131	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	130	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	Not Hispanic or Latino	2	White	5									White	5									Male	1	Female	2	58	Ginnie Mae (GNMA)	2							01.69	Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	05-0402708	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	157	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	Not Hispanic or Latino	2	White	5									White	5									Male	1	Female	2	39	Ginnie Mae (GNMA)	2								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	76-0236067	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	161	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	47	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	0000068671	National Credit Union Administration	NCUA	5	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	206	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	41	Other type of purchaser	9								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	0004210227	Federal Reserve System	FRS	2	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	221	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	Hispanic or Latino	1	American Indian or Alaska Native	1									American Indian or Alaska Native	1									Male	1	Female	2	116	Commercial bank, savings bank or savings association	6								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	0000476810	Consumer Financial Protection Bureau	CFPB	9	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home improvement	2	Owner-occupied as a principal dwelling	1	63	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	48	Affiliate institution	8								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	75-2857425	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	104	Preapproval was not requested	2	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	58	Loan was not originated or was not sold in calendar year covered by register	0								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	32-0016270	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	215	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0009.02	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	50	Life insurance company, credit union, mortgage bank, or finance company	7								Not a HOEPA loan	2	Secured by a first lien	1				6189	62.61000061035156	50500	87.66999816894531	1355	2114		0.0
2017	26-4599244	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	102	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0008.00	Not Hispanic or Latino	2	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	25	Other type of purchaser	9							01.83	Not a HOEPA loan	2	Secured by a first lien	1				3180	70.97000122070312	50500	55.09000015258789	440	1152		0.5015349741474591
2017	7197000003	Department of Housing and Urban Development	HUD	7	Conventional	1	One-to-four family dwelling (other than manufactured housing)	1	Refinancing	3	Owner-occupied as a principal dwelling	1	91	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0008.00	Hispanic or Latino	1	No co-applicant	5	Information not provided by applicant in mail, Internet, or telephone application	6									No co-applicant	8									Male	1	No co-applicant	5	33	Freddie Mac (FHLMC)	3								Not a HOEPA loan	2	Secured by a first lien	1				3180	70.97000122070312	50500	55.09000015258789	440	1152		0.5015349741474591
2017	75-2857425	Department of Housing and Urban Development	HUD	7	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	68	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0008.00	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Male	1	No co-applicant	5	28	Other type of purchaser	9							02.13	Not a HOEPA loan	2	Secured by a first lien	1				3180	70.97000122070312	50500	55.09000015258789	440	1152		0.5015349741474591
2017	0000030788	Federal Deposit Insurance Corporation	FDIC	3	FHA-insured	2	One-to-four family dwelling (other than manufactured housing)	1	Home purchase	1	Owner-occupied as a principal dwelling	1	59	Not applicable	3	Loan originated	1	Pueblo - CO	39380	Colorado	CO	8	Pueblo County	101	0008.00	Hispanic or Latino	1	No co-applicant	5	White	5									No co-applicant	8									Female	2	No co-applicant	5	28	Other type of purchaser	9							02.12	Not a HOEPA loan	2	Secured by a first lien	1				3180	70.97000122070312	50500	55.09000015258789	440	1152		0.5015349741474591
